asset_id,sku_id,sku_name,sku_en_name,goods_id,goods_code,goods_name,goods_short_name,推荐性别,推荐角色,推荐年龄段,推荐节假日,推荐场景,goods_type,merchant_id,merchant_name,cdf_code,sh_rs_code,bj_rs_code,hn_product_code,bar_code_list,shap_code,bsr_code,art_code,supplier_code,supplier_name,ext_sr_code,tenant_id,lefox_category_name_lvl_01,lefox_category_name_lvl_02,lefox_category_name_lvl_03,lefox_category_name,category_code,category_name,category_lvl,category_name_lvl_01,category_name_lvl_02,category_name_lvl_03,brand_id,brand_code,brand_name,brand_english_name,brand_as_name,brand_series_name,brand_origin_place,goods_version,purchase_type_list,sell_type,release_status,recommend_status,sell_status,lock_sell_status,b2c_status,content_type,content_cls_type,content_data_type,node_id,node_name,file_path,is_cdf_special,is_hn_product,is_suit,is_update,is_stop_sale,stop_sale_date,stop_purchase_date,sku_price,sku_tax_free_price,sku_original_price,sku_suggest_price,sku_tax_cost_price,sku_duty_free_cost_price,sku_purchase_price,exchange_rate,currency_type,lefox_id,sku_specs,sku_unit,package_long,package_width,package_height,package_weight,finance_category,is_dec_etl_data,create_time,update_time,brand_short_index,fixed_sku_price,sku_concat_name,is_vm_sku,lefox_category_id,ly_supplier_id,ly_supplier_name,pic_list,open_pic,show_pic,hn_cost_price,duty_free_price,b2c_price,desc_skin,desc_effect,desc_detail,vm_goods_qty_concat_name,is_itn_buy,itn_bsc_sell_state_type,is_rsv_duty_free,rsv_bsc_sell_state_type,is_crs_buy,crs_bsc_sell_state_type,platform_price,pay_price,create_day_dur,create_month_dur,create_year_dur,sku_as_name,lefox_category_id_lvl_01,lefox_category_id_lvl_02,lefox_category_id_lvl_03,is_itn_bsc_restrict,is_rsv_bsc_restrict,is_crs_bsc_restrict,is_vm_items,company_id,company_name,article_hs_code,sale_method_type,fixed_sku_spec,fixed_sku_unit,hs_code,hs_name,hs_customs_tax,hs_add_tax,hs_consumption_tax_cj,hs_consumption_tax_cl,hs_consumption_type,hs_consumption_unit_type,hs_extra_tax,hs_extra_tax_list,rs_brand_jstag,is_js_tag,unify_asset_id,is_sample_pack,rs_ab_brand_code,rs_ab_brand_name,rs_ab_supplier_code,rs_ab_supplier_name,etl_source_table,filing_name,filing_number,is_has_filing_number,filing_status,source_type,filing_time,expire_time,is_ctb,ayst_mer_code,ayst_mer_name,ayst_mer_code_lvl_01,ayst_mer_name_lvl_01,ayst_mer_code_lvl_02,ayst_mer_name_lvl_02,ayst_mer_code_lvl_03,ayst_mer_name_lvl_03,ayst_mer_code_lvl_04,ayst_mer_name_lvl_04,ayst_mer_lvl,sku_color_no,is_onsale,transparent_pic,tags,is_purchase_gift_gwp,is_new_brand_product,new_brand_product_type,is_brand_main_push,is_idg_unchg_orign,is_idg_exists_usa_orign,brand_sku_spec_type_name,is_support_7d_rtn,is_unsupport_7d_rtn,is_dropshipping_merchant,pt
324630,6618a2078221760001cb7be0,锋范焕肤洁面乳,NULL,324630,10302087054,锋范焕肤洁面乳,朗仕-LAB SERIES-锋范焕肤洁面乳-100ml 100ml  ,男,情侣,婴儿,日常,升学,100,cdfbeijingcross,,C100648,60007087,10302087054,NULL,"""022548426166"",""60007087""",NULL,NULL,NULL,P085,ESTÉE LAUDER,NULL,,美妆护肤,男士护肤,男士洁面,平台后台类目-美妆护肤-男士护肤-男士洁面,406,护肤,2,香化,护肤,NULL,61c96d9374bded0001182ef4,6109,朗仕,LAB SERIES,"[""""]",NULL,美国,,,0,,,0,,,,,,6214d570f8e5c40001fe5f73,商品-美妆护肤-男士护肤-男士洁面,,0,NULL,NULL,NULL,0,,,,0****0,,NULL,NULL,NULL,NULL,NULL,NULL,1128530,100ml,NULL,5.5,4.5,15.5,300,NULL,0,2024-4-12 10:52,2025-12-23 18:44,234606,357,朗仕-LAB SERIES-锋范焕肤洁面乳-100ml,0,6214d570f8e5c40001fe5f73,NULL,NULL,"[""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2023-11/112323704__2138196356__w900__h900.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/goods-324630-picList/0__599126056__w1000__h1000.jpg""]",,"[""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2023-10/164644761__-1309972208__w790__h10770.jpg""]",NULL,NULL,NULL,所有肤质,NULL,NULL,NULL,0,NULL,0,NULL,1,1,,,640,21,1,"520礼物,母亲节礼物,父亲节礼物,生日礼物,教师节礼物",6214d1fce1f79500011cf28c,6214d567e1f79500011cf29a,6214d570f8e5c40001fe5f73,0,0,0,0,beijingsstarcross,北京日上跨境,NULL,NULL,100,NULL,3401300090,洁肤用有机表面活性产品及制品,0.165,0.13,0,0,0,NULL,0.1,美国,NULL,0,324630,0,NULL,NULL,NULL,NULL,2,朗仕锋范焕肤洁面乳,国妆网备进字（沪）2021501598,1,1,1,2021-9-24 0:00,2099-12-31 0:00,0,1010202,日上北京跨境,1,全部,101,日上,10102,日上北京,1010202,日上北京跨境,4,,0,,"[""男士洁面""]",0,0,,0,0,0,朗仕 锋范焕肤洁面乳 ,1,0,0,2026-1-11
01C015955,68c83a9ca1b6220001d854db,古驰罪爱男性淡香水 ,NULL,01C015955,NULL,古驰罪爱男性淡香水 ,GUCCI 古驰罪爱男性淡香水 90ml,男,朋友,幼儿,中秋,乔迁,100,cdfqiong,,C015955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,P049,COTY,NULL,,美妆护肤,香水香氛,香水,平台后台类目-美妆护肤-香水香氛-香水,"66,67,70",NULL,NULL,NULL,NULL,NULL,61c96d82d46bf900013d9859,NULL,古驰,GUCCI,"[""GUCCI"", ""GUCCI Perfume"", ""gucci"", ""古奇"", ""古奇"", ""古姿"", ""古琦"", ""绮梦栀子"", ""花悦""]",NULL,NULL,,,40,,,,,1,,,,6214d8aaf8e5c40001fe5f8e,商品-美妆护肤-香水香氛-香水,,0,NULL,NULL,NULL,0,,,,0****0,,NULL,NULL,NULL,NULL,NULL,NULL,4003877,90ml,NULL,,,,,NULL,0,2025-9-16 0:11,2025-12-26 22:18,234664,900,古驰-GUCCI-古驰罪爱男性淡香水 -90ml,0,6214d8aaf8e5c40001fe5f8e,NULL,NULL,"[""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C015955-picList/0__-417415109__w800__h800.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C015955-picList/1__-1257502090__w800__h800.jpg""]",,"[""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C015955-showPic/0__1427904122__w960__h2000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C015955-showPic/1__-1179471183__w960__h2000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C015955-showPic/2__1221948053__w960__h1936.jpg""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,NULL,,,118,3,0,,6214d1fce1f79500011cf28c,6214d8aaf8e5c40001fe5f8d,6214d8aaf8e5c40001fe5f8e,0,0,0,0,cdfhainan,海南中免,NULL,NULL,90,NULL,3303000020,以体积计的香水及花露水,0.03,0.13,0.15,0,10,ml,0.1,美国,NULL,0,81888,0,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1060101,其他,1,全部,106,其他,10601,其他,1060101,其他,4,,1,,[],0,0,,0,0,0,古驰 古驰罪爱男性淡香水  ,1,0,0,2026-1-11
RE0172025011510138,67875d003e004f0001f37023,金燕耳80g双罐装礼盒（纯萃系列）,NULL,RE0172025011510138,NULL,金燕耳80g双罐装礼盒（纯萃系列）,金燕耳80g双罐装礼盒（纯萃系列）,女,家人,少年,情人节,新婚,100,cdfdirect,,NULL,NULL,NULL,NULL,"""6974523632830""",NULL,NULL,NULL,40|ZM-SUP113,福建古田康亿达生物科技有限公司,NULL,,传统滋补品,其他滋补品,其他滋补品,平台后台类目-传统滋补品-其他滋补品-其他滋补品,,NULL,NULL,NULL,NULL,NULL,6549e159bd6ee70001739c80,NULL,金燕耳,KING TREMELLA,[],NULL,中国,,,40,,,,,,,,,64eef4cc2942be0001cac518,商品-传统滋补品-其他滋补品-其他滋补品,,0,NULL,NULL,NULL,0,,,,4******0,,NULL,NULL,NULL,NULL,NULL,NULL,2252334,NULL,NULL,,,,,NULL,0,2025-1-15 15:00,2025-11-13 15:49,324899,428,金燕耳-KING TREMELLA-金燕耳80g双罐装礼盒（纯萃系列）,0,64eef4cc2942be0001cac518,290,福建古田康亿达生物科技有限公司,"[""https://lefox-supply.cdfsunrise.com/uploads/lEtLWsDXGW9o-S4Tx1CcP.png""]",,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,NULL,,,362,11,0,银耳 滋补 食品 煲汤 美食,64eef342c170990001f1c274,64eef37a988ae0000189d0ce,64eef4cc2942be0001cac518,0,0,0,0,cdfdirect,中免日上自营,NULL,2,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,454240,0,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1020102,寄售,1,全部,102,自营,10201,自营,1020102,寄售,4,,1,,[],0,0,,0,0,0,金燕耳 金燕耳80g双罐装礼盒（纯萃系列） ,0,1,0,2026-1-11
01C107666,68c8453f7c649c0001fc292e,自律美肌液5 ,NULL,01C107666,NULL,自律美肌液5 ,茵芙莎自律美肌液5 175ml,女,同事,成人,七夕,满月,100,cdfqiong,,C107666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,P066,SHISEIDO,NULL,,美妆护肤,面部护肤,乳液面霜,平台后台类目-美妆护肤-面部护肤-乳液面霜,"1,2,7",NULL,NULL,NULL,NULL,NULL,61c96d8cd46bf900013d9892,NULL,茵芙莎,IPSA,"[""茵"", ""ipsa"", ""茵芙纱"", ""Ipsa"", ""茵芙"", ""ispa"", ""ispa""]",NULL,NULL,,,40,,,,,1,,,,6214d47ef8e5c40001fe5f6a,商品-美妆护肤-面部护肤-乳液面霜,,0,NULL,NULL,NULL,0,,,,0****0,,NULL,NULL,NULL,NULL,NULL,NULL,4016860,175ml,NULL,0,0,0,0,NULL,0,2025-9-16 0:56,2025-12-26 22:11,234517,485,茵芙莎-IPSA-自律美肌液5 -175ml,0,6214d47ef8e5c40001fe5f6a,NULL,NULL,"[""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-picList/0__-714794509__w500__h500.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-picList/1__-1178728729__w500__h500.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-picList/2__415539470__w500__h500.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-picList/3__-1644253628__w500__h500.jpg""]",,"[""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/0__1026472472__w750__h1200.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/1__1253011747__w750__h1200.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/2__-1417423686__w750__h1200.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/3__267530720__w750__h1200.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/4__1027803392__w750__h1200.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/5__-472089718__w750__h1200.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/6__1462963577__w750__h1200.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/7__1144204460__w750__h1200.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C107666-showPic/8__509921767__w750__h997.jpg""]",NULL,NULL,NULL,油性肤质,深层滋润、保湿,NULL,NULL,1,1,0,NULL,0,NULL,,,118,3,0,,6214d1fce1f79500011cf28c,6214d1fce1f79500011cf28d,6214d47ef8e5c40001fe5f6a,0,0,0,0,cdfhainan,海南中免,NULL,NULL,175,NULL,3304990039,体积计的化妆品及护肤品(非濒危),0.01,0.13,0.15,0,10,ml,0.1,美国,NULL,0,349398,0,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1060101,其他,1,全部,106,其他,10601,其他,1060101,其他,4,,1,,[],0,0,,0,0,0,茵芙莎 自律美肌液5  ,0,1,0,2026-1-11
01L295102,68d0ce94b81c11000101f226,爱心小熊 Care Bears旅行T恤- C-25061321-1,NULL,01L295102,NULL,爱心小熊 Care Bears旅行T恤- C-25061321-1,爱心小熊 Care Bears旅行T恤-M C-25061321-1,男、女,情侣,老人,圣诞,伴手礼,100,cdfqiong,,L295102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,服装服饰,女装（含中性）,女士T恤,平台后台类目-服装服饰-女装（含中性）-女士T恤,"310,314,590",NULL,NULL,NULL,NULL,NULL,68afc06cc49d750001f5a697,NULL,AFGH,AFGH,[],NULL,NULL,,,40,,,,,1,,,,64198d9ebf83340001796c34,商品-服装服饰-女装（含中性）-女士T恤,,0,NULL,NULL,NULL,0,,,,0****0,,NULL,NULL,NULL,NULL,NULL,NULL,4072937,NULL,NULL,0,0,0,0,NULL,0,2025-9-22 12:20,2025-12-26 23:08,325487,149,AFGH-AFGH-爱心小熊 Care Bears旅行T恤- C-25061321-1,0,64198d9ebf83340001796c34,NULL,NULL,"[""https://lefox-data-library-cdn.cdfsunrise.com//goods-01L295102-picList/0__956251908__w900__h900.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01L295102-picList/1__-1861997188__w900__h900.jpg""]",,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,NULL,,,112,3,0,,619fa60f628326000131a163,6214e0aff8e5c40001fe6010,64198d9ebf83340001796c34,0,0,0,0,cdfhainan,海南中免,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,01L295102,0,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1060101,其他,1,全部,106,其他,10601,其他,1060101,其他,4,,1,,[],0,0,,0,0,0,AFGH 爱心小熊 Care Bears旅行T恤- C-25061321-1 ,1,0,0,2026-1-11
RE0172025042213306,6807b0c3e12fc30001e067cf,四色拉花气垫BB精华霜粉底液SPF50+/PA++++ 双重持久遮瑕,NULL,RE0172025042213306,NULL,四色拉花气垫BB精华霜粉底液SPF50+/PA++++ 双重持久遮瑕,四色拉花气垫BB精华霜粉底液SPF50+/PA++++ 双重持久遮瑕,男、女,朋友,婴儿,春节,商务,100,cdfdirect,,NULL,NULL,NULL,NULL,"""8801046437285""",NULL,NULL,NULL,40|ZM-SUP198,杭州大麟网络科技有限公司,NULL,,美妆护肤,面部彩妆,气垫,平台后台类目-美妆护肤-面部彩妆-气垫,,NULL,NULL,NULL,NULL,NULL,66a693cbb7e62100019f29ab,NULL,爱敬,AGE20'S,[],NULL,韩国,,,40,,,,,,,,,6214d689f8e5c40001fe5f81,商品-美妆护肤-面部彩妆-气垫,,0,NULL,NULL,NULL,0,,,,1******0,,NULL,NULL,NULL,NULL,NULL,NULL,3166278,14g*2,NULL,,,,,NULL,0,2025-4-22 23:07,2025-11-13 15:36,325040,168,爱敬-AGE20'S-四色拉花气垫BB精华霜粉底液SPF50+/PA++++ 双重持久遮瑕-黑13号色-14g*2,0,6214d689f8e5c40001fe5f81,377,杭州大麟网络科技有限公司,"[""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-05/180826371__1948332663__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-05/180826370__-645405401__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-05/180826371__-1750669410__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-05/180826371__-199541060__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615908__1117263617__w1000__h1000.jpg"", ""https://lefox-supply.cdfsunrise.com/uploads/9ViP4dP8Yv3xeevB_0flR.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134556940__658800983__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615907__-870070221__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615907__1840816135__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615907__-826843819__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615907__-707062056__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615907__-535325024__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615908__199310315__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615908__-428102034__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615908__1087709437__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134615908__130778233__w1000__h1000.png""]",,"[""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/104646043__-631737812__w651__h11171.png""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,NULL,,,265,8,0,四色拉花气垫BB精华霜粉底液 SPF50+/PA++++ 双重持久遮瑕,6214d1fce1f79500011cf28c,6214d5d5f8e5c40001fe5f7b,6214d689f8e5c40001fe5f81,0,0,0,0,cdfdirect,中免日上自营,NULL,2,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,470706,0,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1020102,寄售,1,全部,102,自营,10201,自营,1020102,寄售,4,黑13号色,1,https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-04/134623286__130778233__w1000__h1000.png,[],0,0,,0,0,0,爱敬 四色拉花气垫BB精华霜粉底液SPF50+/PA++++ 双重持久遮瑕 ,1,0,0,2026-1-11
01C114950,68c848a6f28d9f0001d9c9f7,臻彩宝石唇膏套装,NULL,01C114950,NULL,臻彩宝石唇膏套装,娇兰臻彩宝石唇膏套装,男、女,家人,幼儿,端午,,100,cdfqiong,,C114950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,P089,LVMH,NULL,,美妆护肤,面部彩妆,口红,平台后台类目-美妆护肤-面部彩妆-口红,"41,42,49",NULL,NULL,NULL,NULL,NULL,61c96d82d46bf900013d985b,NULL,娇兰,GUERLAIN,"[""Guerlain"", ""Guerlain"", ""guerlain""]",NULL,NULL,,,40,,,,,1,,,,6214d70af8e5c40001fe5f85,商品-美妆护肤-面部彩妆-口红,,0,NULL,NULL,NULL,0,,,,0****0,,NULL,NULL,NULL,NULL,NULL,NULL,4021094,7g,NULL,0,0,0,0,NULL,0,2025-9-16 1:11,2026-1-8 1:18,221613,990,娇兰-GUERLAIN-臻彩宝石唇膏套装-7g,0,6214d70af8e5c40001fe5f85,NULL,NULL,"[""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C114950-picList/0__608327997__w900__h900.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C114950-picList/1__1008843453__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C114950-picList/2__-1099942112__w1001__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C114950-picList/3__-1425814304__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C114950-picList/4__-1836666056__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C114950-picList/5__2019377541__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com//goods-01C114950-picList/6__1341006636__w1000__h1000.jpg""]",,[],NULL,NULL,NULL,所有肤质,NULL,臻彩宝石缎光唇膏214+臻彩宝石缎光唇膏03+臻彩宝石唇膏壳 (裸粉荔纹)+臻彩宝石唇膏壳 (绛红鳄纹),NULL,1,1,0,NULL,0,NULL,,,118,3,0,,6214d1fce1f79500011cf28c,6214d5d5f8e5c40001fe5f7b,6214d70af8e5c40001fe5f85,0,0,0,0,cdfhainan,海南中免,NULL,NULL,7,NULL,3304100091,以重量计的唇用化妆品,0.05,0.13,0.15,0,10,g,0.1,美国,NULL,0,433324,0,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1060101,其他,1,全部,106,其他,10601,其他,1060101,其他,4,,1,,[],0,0,,0,0,0,娇兰 臻彩宝石唇膏套装 套装,0,1,0,2026-1-11
RE0172025021410859,67b3eb846302330001f5a0cc,酒庄麝香活力起泡葡萄酒,NULL,RE0172025021410859,NULL,酒庄麝香活力起泡葡萄酒,酒庄麝香活力起泡葡萄酒,女,同事,少年,重阳,,100,cdfdirect,,NULL,NULL,NULL,NULL,"""3264380075677""",NULL,NULL,NULL,40|ZM-SUP289,上海葡轩酒业有限公司,NULL,,食品酒饮,葡萄酒,起泡酒,平台后台类目-食品酒饮-葡萄酒-起泡酒,,NULL,NULL,NULL,NULL,NULL,67b3eafb6302330001f5a0c9,NULL,梦美尚,Mommessin,[],NULL,法国,,,40,,,,,,,,,6214e5c3f8e5c40001fe6041,商品-食品酒饮-葡萄酒-起泡酒,,0,NULL,NULL,NULL,0,,,,1******0,,NULL,NULL,NULL,NULL,NULL,NULL,2264040,NULL,NULL,,,,,NULL,0,2025-2-18 10:08,2025-11-13 15:44,325200,148,梦美尚-Mommessin-酒庄麝香活力起泡葡萄酒,0,6214e5c3f8e5c40001fe6041,492,上海葡轩酒业有限公司,"[""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-03/153032309__-1165011956__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-03/155147447__1482923160__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-03/173553595__-139202252__w1000__h1000.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-03/173553595__-1778485050__w1000__h1000.jpg""]",,"[""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-03/155338241__-1167344356__w3126__h18329.jpg"", ""https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-03/180715143__1914919__w750__h186.jpg""]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,0,NULL,,,328,10,0,葡轩,619fa60c628326000131a143,6214e040e1f79500011cf2e2,6214e5c3f8e5c40001fe6041,0,0,0,0,cdfdirect,中免日上自营,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,457022,0,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1020102,寄售,1,全部,102,自营,10201,自营,1020102,寄售,4,,1,https://lefox-data-library-cdn.cdfsunrise.com/backend_products_module/2025-03/102650219__581135281__w1000__h1000.png,[],0,0,,0,0,0,梦美尚 酒庄麝香活力起泡葡萄酒 750ml,0,1,0,2026-1-11
